Citation	wID	1830	1837	1840	1841	1879	1920
4 Nephi 1:5	43	and
4 Nephi 1:5	43.01	⌴
4 Nephi 1:5	44	all
4 Nephi 1:5	44.01	⌴
4 Nephi 1:5	45	manner
4 Nephi 1:5	45.01	⌴
4 Nephi 1:5	46	of
4 Nephi 1:5	46.01	⌴
4 Nephi 1:5	47	miracles
4 Nephi 1:5	47.01	⌴
4 Nephi 1:5	48	did
4 Nephi 1:5	48.01	⌴
4 Nephi 1:5	49	they
4 Nephi 1:5	49.01	⌴
4 Nephi 1:5	50	work
4 Nephi 1:5	50.01	⌴
4 Nephi 1:5	51	among
4 Nephi 1:5	51.01	⌴
4 Nephi 1:5	52	the
4 Nephi 1:5	52.01	⌴
4 Nephi 1:5	53	children
4 Nephi 1:5	53.01	⌴
4 Nephi 1:5	54	of
4 Nephi 1:5	54.01	⌴
4 Nephi 1:5	55	men
4 Nephi 1:5	55.01	;
4 Nephi 1:5	55.02	⌴
4 Nephi 1:5	56	and
4 Nephi 1:5	56.01	⌴
4 Nephi 1:5	57	in
4 Nephi 1:5	57.01	⌴
4 Nephi 1:5	58	nothing
4 Nephi 1:5	58.01	⌴
4 Nephi 1:5	59	did
4 Nephi 1:5	59.01	⌴
4 Nephi 1:5	60	they
4 Nephi 1:5	60.01	⌴
4 Nephi 1:5	61	work
4 Nephi 1:5	61.01	⌴
4 Nephi 1:5	62	miracles
4 Nephi 1:5	62.01	⌴
4 Nephi 1:5	63	save
4 Nephi 1:5	63.01	⌴
4 Nephi 1:5	64	it
4 Nephi 1:5	64.01	⌴
4 Nephi 1:5	65	were
4 Nephi 1:5	65.01	⌴
4 Nephi 1:5	66	in
4 Nephi 1:5	66.01	⌴
4 Nephi 1:5	67	the
4 Nephi 1:5	67.01	⌴
4 Nephi 1:5	68	name
4 Nephi 1:5	68.01	⌴
4 Nephi 1:5	69	of
4 Nephi 1:5	69.01	⌴
4 Nephi 1:5	70	Jesus
4 Nephi 1:5	70.01	.
4 Nephi 1:6	1	And
4 Nephi 1:6	1.01	⌴
4 Nephi 1:6	2	thus
4 Nephi 1:6	2.01	⌴
4 Nephi 1:6	3	did
4 Nephi 1:6	3.01	⌴
4 Nephi 1:6	4	the
4 Nephi 1:6	4.01	⌴
4 Nephi 1:6	5	thirty
4 Nephi 1:6	5.01	⌴
4 Nephi 1:6	6	and
4 Nephi 1:6	6.01	⌴
4 Nephi 1:6	7	eighth
4 Nephi 1:6	7.01	⌴
4 Nephi 1:6	8	year
4 Nephi 1:6	8.01	⌴
4 Nephi 1:6	9	pass
4 Nephi 1:6	9.01	⌴
4 Nephi 1:6	10	away
4 Nephi 1:6	10.01	,
4 Nephi 1:6	10.02	⌴
4 Nephi 1:6	11	and
4 Nephi 1:6	11.01	⌴
4 Nephi 1:6	12	also
4 Nephi 1:6	12.01	⌴
4 Nephi 1:6	13	the
4 Nephi 1:6	13.01	⌴
4 Nephi 1:6	14	thirty
4 Nephi 1:6	14.01	⌴
4 Nephi 1:6	15	and
4 Nephi 1:6	15.01	⌴
4 Nephi 1:6	16	ninth
4 Nephi 1:6	16.01	,
4 Nephi 1:6	16.02	⌴
4 Nephi 1:6	17	and
4 Nephi 1:6	17.01	⌴
4 Nephi 1:6	18	the
4 Nephi 1:6	18.01	⌴
4 Nephi 1:6	19	forty
4 Nephi 1:6	19.01	⌴
4 Nephi 1:6	20	and
4 Nephi 1:6	20.01	⌴
4 Nephi 1:6	21	first
4 Nephi 1:6	21.01	,
4 Nephi 1:6	21.02	⌴
4 Nephi 1:6	22	and
4 Nephi 1:6	22.01	⌴
4 Nephi 1:6	23	the
4 Nephi 1:6	23.01	⌴
4 Nephi 1:6	24	forty
4 Nephi 1:6	24.01	⌴
4 Nephi 1:6	25	and
4 Nephi 1:6	25.01	⌴
4 Nephi 1:6	26	second
4 Nephi 1:6	26.01	;
4 Nephi 1:6	26.02	⌴
4 Nephi 1:6	27	yea
4 Nephi 1:6	27.01	,
4 Nephi 1:6	27.02	⌴
4 Nephi 1:6	28	even
4 Nephi 1:6	28.01	⌴
4 Nephi 1:6	29	until
4 Nephi 1:6	29.01	⌴
4 Nephi 1:6	30	forty
4 Nephi 1:6	30.01	⌴
4 Nephi 1:6	31	and
4 Nephi 1:6	31.01	⌴
4 Nephi 1:6	32	nine
4 Nephi 1:6	32.01	⌴
4 Nephi 1:6	33	years
4 Nephi 1:6	33.01	⌴
4 Nephi 1:6	34	had
4 Nephi 1:6	34.01	⌴
4 Nephi 1:6	35	passed
4 Nephi 1:6	35.01	⌴
4 Nephi 1:6	36	away
4 Nephi 1:6	36.01	,
4 Nephi 1:6	36.02	⌴
4 Nephi 1:6	37	and
4 Nephi 1:6	37.01	⌴
4 Nephi 1:6	38	also
4 Nephi 1:6	38.01	⌴
4 Nephi 1:6	39	the
4 Nephi 1:6	39.01	⌴
4 Nephi 1:6	40	fifty
4 Nephi 1:6	40.01	⌴
4 Nephi 1:6	41	and
4 Nephi 1:6	41.01	⌴
4 Nephi 1:6	42	first
4 Nephi 1:6	42.01	,
4 Nephi 1:6	42.02	⌴
4 Nephi 1:6	43	and
4 Nephi 1:6	43.01	⌴
4 Nephi 1:6	44	the
4 Nephi 1:6	44.01	⌴
4 Nephi 1:6	45	fifty
4 Nephi 1:6	45.01	⌴
4 Nephi 1:6	46	and
4 Nephi 1:6	46.01	⌴
4 Nephi 1:6	47	second
4 Nephi 1:6	47.01	;
4 Nephi 1:6	47.02	⌴
4 Nephi 1:6	48	yea
4 Nephi 1:6	48.01	,
4 Nephi 1:6	48.02	⌴
4 Nephi 1:6	49	and
4 Nephi 1:6	49.01	⌴
4 Nephi 1:6	50	even
4 Nephi 1:6	50.01	⌴
4 Nephi 1:6	51	until
4 Nephi 1:6	51.01	⌴
4 Nephi 1:6	52	fifty
4 Nephi 1:6	52.01	⌴
4 Nephi 1:6	53	and
4 Nephi 1:6	53.01	⌴
4 Nephi 1:6	54	nine
4 Nephi 1:6	54.01	⌴
4 Nephi 1:6	55	years
4 Nephi 1:6	55.01	⌴
4 Nephi 1:6	56	had
4 Nephi 1:6	56.01	⌴
4 Nephi 1:6	57	passed
4 Nephi 1:6	57.01	⌴
4 Nephi 1:6	58	away
4 Nephi 1:6	58.01	;
4 Nephi 1:7	1	and
4 Nephi 1:7	1.01	⌴
4 Nephi 1:7	2	the
4 Nephi 1:7	2.01	⌴
4 Nephi 1:7	3	Lord
4 Nephi 1:7	3.01	⌴
4 Nephi 1:7	4	did
4 Nephi 1:7	4.01	⌴
4 Nephi 1:7	5	prosper
4 Nephi 1:7	5.01	⌴
4 Nephi 1:7	6	them
4 Nephi 1:7	6.01	⌴
4 Nephi 1:7	7	exceedingly
4 Nephi 1:7	7.01	,
4 Nephi 1:7	7.02	⌴
4 Nephi 1:7	8	in
